Bank reference,Narrative,Customer reference,TRN type,Value date,Credit amount,Debit amount,Time,Post date,Balance
24878643,وزارة المالية TRANSFER TO VENDORN TFR+ Saudi Arabian Monetary A uthority HEAD OFFICE RIYADH EX Rate : SAR 1.0000000 TRF FROM:SAUDI ARABIA,NONREF,Transfer,24/12/2024,"21,402.45",,11:42,24/12/2024,"34,664,040.72"
24876901,وزارة المالية TRANSFER TO VENDORN TFR+ Saudi Arabian Monetary A uthority HEAD OFFICE RIYADH EX Rate : SAR 1.0000000 TRF FROM:SAUDI ARABIA,NONREF,Transfer,24/12/2024,"53,793.78",,11:42,24/12/2024,"34,642,638.27"
24876899,وزارة المالية TRANSFER TO VENDORN TFR+ Saudi Arabian Monetary A uthority HEAD OFFICE RIYADH EX Rate : SAR 1.0000000 TRF FROM:SAUDI ARABIA,NONREF,Transfer,24/12/2024,"53,793.78",,11:42,24/12/2024,"34,588,844.49"
24792196,وزارة المالية TRANSFER TO VENDORN TFR+ Saudi Arabian Monetary A uthority HEAD OFFICE RIYADH EX Rate : SAR 1.0000000 TRF FROM:SAUDI ARABIA,NONREF,Transfer,24/12/2024,"34,351.20",,11:42,24/12/2024,"34,535,050.71"
24876897,وزارة المالية TRANSFER TO VENDORN TFR+ Saudi Arabian Monetary A uthority HEAD OFFICE RIYADH EX Rate : SAR 1.0000000 TRF FROM:SAUDI ARABIA,NONREF,Transfer,24/12/2024,"53,793.78",,11:42,24/12/2024,"34,500,699.51"
24792195,وزارة المالية TRANSFER TO VENDORN TFR+ Saudi Arabian Monetary A uthority HEAD OFFICE RIYADH EX Rate : SAR 1.0000000 TRF FROM:SAUDI ARABIA,NONREF,Transfer,24/12/2024,"229,008.00",,11:42,24/12/2024,"34,446,905.73"
25113134,وزارة المالية TRANSFER TO VENDORN TFR+ Saudi Arabian Monetary A uthority HEAD OFFICE RIYADH EX Rate : SAR 1.0000000 TRF FROM:SAUDI ARABIA,NONREF,Transfer,24/12/2024,"142,683.00",,11:42,24/12/2024,"34,217,897.73"
24878642,وزارة المالية TRANSFER TO VENDORN TFR+ Saudi Arabian Monetary A uthority HEAD OFFICE RIYADH EX Rate : SAR 1.0000000 TRF FROM:SAUDI ARABIA,NONREF,Transfer,24/12/2024,"142,683.00",,11:42,24/12/2024,"34,075,214.73"
24876898,وزارة المالية TRANSFER TO VENDORN TFR+ Saudi Arabian Monetary A uthority HEAD OFFICE RIYADH EX Rate : SAR 1.0000000 TRF FROM:SAUDI ARABIA,NONREF,Transfer,24/12/2024,"358,625.22",,11:42,24/12/2024,"33,932,531.73"
23877352,وزارة المالية TRANSFER TO VENDORN TFR+ Saudi Arabian Monetary A uthority HEAD OFFICE RIYADH EX Rate : SAR 1.0000000 TRF FROM:SAUDI ARABIA,NONREF,Transfer,24/12/2024,"25,539.20",,11:39,24/12/2024,"33,573,906.51"
24724937,وزارة المالية TRANSFER TO VENDORN TFR+ Saudi Arabian Monetary A uthority HEAD OFFICE RIYADH EX Rate : SAR 1.0000000 TRF FROM:SAUDI ARABIA,NONREF,Transfer,24/12/2024,"887,436.00",,11:39,24/12/2024,"33,548,367.31"
24876900,وزارة المالية TRANSFER TO VENDORN TFR+ Saudi Arabian Monetary A uthority HEAD OFFICE RIYADH EX Rate : SAR 1.0000000 TRF FROM:SAUDI ARABIA,NONREF,Transfer,24/12/2024,"358,625.22",,11:39,24/12/2024,"32,660,931.31"
24876896,وزارة المالية TRANSFER TO VENDORN TFR+ Saudi Arabian Monetary A uthority HEAD OFFICE RIYADH EX Rate : SAR 1.0000000 TRF FROM:SAUDI ARABIA,NONREF,Transfer,24/12/2024,"358,625.22",,11:39,24/12/2024,"32,302,306.09"
947683590951D8XK,شركة الخزف السعودية Local Payment TFR+ RIYAD BANK HEAD OFFICE RIYADH EX Rate : SAR 1.0000000 SA8220000002970144559901 TRF FROM:SAUDI ARABIA 3893 ص .ب,NONREF,Transfer,24/12/2024,"45,540.00",,11:37,24/12/2024,"31,943,680.87"
NCBK82424358BBXF,Small and Medium Enterprises Financ Small and Medium Enterpr مصاريف تشغيل TFR+ فواتير خدمات NATIONAL COMMERCIAL BANK NATIONAL COMMERCIAL BANK EX Rate : SAR 1.0000000,NONREF,Transfer,24/12/2024,"61,479.00",,11:26,24/12/2024,"31,898,140.87"
NCBK82424358BBDR,ركه مراكز العبير الطبيه شركة ذات م العبير الطبيه شركة ذات م Operating Expenses TFR+ Operational Maintenance pmnt to integrated telecom NATIONAL COMMERCIAL BANK NATIONAL COMMERCIAL BANK,NONREF,Transfer,24/12/2024,"20,872.50",,11:25,24/12/2024,"31,836,661.87"
NCBK82424358AWTV,ركة خدمات حلول التقنية للاتصالات و TFR+ Service/Utility Bills NATIONAL COMMERCIAL BANK NATIONAL COMMERCIAL BANK EX Rate : SAR 1.0000000 22100000203204 TRF FROM:SAUDI ARABIA,NONREF,Transfer,24/12/2024,"82,000.00",,11:22,24/12/2024,"31,815,789.37"
NCBK82424358AWAY,مؤسسة نبيل التجارية Operating Expenses TFR+ Service/Utility Bills ITC Bills Qtr4 ITC Bills Qtr4 NATIONAL COMMERCIAL BANK NATIONAL COMMERCIAL BANK EX Rate : SAR 1.0000000,NONREF,Transfer,24/12/2024,"36,365.00",,11:21,24/12/2024,"31,733,789.37"
1604FT24358VGNGB,FAS SECOEND FOR HOTELS CO. FAS SECOEND FOR HOTELS C 23173486517769700 TFR+ SETTLEMENT OF BILL ALINMA BANK ALINMA BANK EX Rate : SAR 1.0000000,NONREF,Transfer,24/12/2024,"41,572.50",,11:04,24/12/2024,"31,697,424.37"
BTBF-00093,FROM MRC-SAR-OPERATIONS BTB- BTBF00093241224 INVOICE SETTLEMENT,12578,Transfer,24/12/2024,"13,524.00",,10:56,24/12/2024,"31,655,851.87"
YRTI-13771,LP IPSP2400LWPZ0 لراجحي واوﻻده لﻼستثمار SA9480000131608010380006 Alrajhi Bank RIYADH 20241224SARJHIRJHI6BOPF11053588205 24DEC24 10:53:40,NONREF,Transfer,24/12/2024,"6,900.00",,10:53,24/12/2024,"31,642,327.87"
YRTI-10911,LP IPSP2400LWKBC (لتجاري (شركة شخص واحد SA7305000068200000309000 Alinma bank RIYADH 20241224SAINMAINMA6BXXX10944251924 24DEC24 09:44:22,NONREF,Transfer,24/12/2024,"17,246.55",,9:44,24/12/2024,"31,635,427.87"
694971Y001G7,KHALID ALTURKI HOLDING C TFR+ INV240731191969 MINV00134213,SALAM/INV,Transfer,24/12/2024,"94,281.60",,9:21,24/12/2024,"31,618,181.32"
5.00003E+11,INTERNATIONAL DIGITAL LEADERSHIP CO INTERNATIONAL DIGITAL LE INTB0218704705005553337E TFR+ AL RAJHI BANKING AND INV T CORP HEAD OFFICE RIYADH EX Rate : SAR 1.0000000,NONREF,Transfer,24/12/2024,"90,275.00",,9:11,24/12/2024,"31,523,899.72"
5.00003E+11,INTERNATIONAL DIGITAL LEADERSHIP CO INTERNATIONAL DIGITAL LE INTB0218704705005553337E TFR+ AL RAJHI BANKING AND INV T CORP HEAD OFFICE RIYADH EX Rate : SAR 1.0000000,NONREF,Transfer,24/12/2024,"32,923.38",,9:11,24/12/2024,"31,433,624.72"
5.00003E+11,INTERNATIONAL DIGITAL LEADERSHIP CO INTERNATIONAL DIGITAL LE INTB0218704705005553337E TFR+ AL RAJHI BANKING AND INV T CORP HEAD OFFICE RIYADH EX Rate : SAR 1.0000000,NONREF,Transfer,24/12/2024,"89,010.00",,9:11,24/12/2024,"31,400,701.34"
LP IPSP2400LWFVW,"20241224SASABBSABB6BNET10823030762 TOT CHG SAR 1.00 AL RAJHI BANKING AND INV T CORP HEAD OFFICE RIYADH VATABLE SAR 1.00 VAT AMT SAR 0.15 STANDARD RATE AT 000000000000015 TOTAL VAT SAR0,15 ON CHARGE AMOUNT SAR1,",609685,Charges,24/12/2024,,-1.15,8:23,24/12/2024,"31,311,691.34"
LP IPSP2400LWFVW,RUIMIGUEL ARAUJONOBREGA 20241224SASABBSABB6BNET10823030762 SA5180000106608017509202AL RAJHI BANKING AND INV T CORPHEAD OFFICE RIYADH EX Rate SAR 1.0000000,609685,Transfer,24/12/2024,,"-3,103.71",8:23,24/12/2024,"31,311,692.49"
LP CPMN2YQ1VIRN,"CHARGES SAR 7.00 252271Y01KSG T CORP BR 161 JEDDAH TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",609697,Charges,24/12/2024,,-8.05,8:23,24/12/2024,"31,314,796.20"
LP CPMN2YQ1VIRN,FRANCISCO DAYAPAN 252271Y01KSG /RFB/ITC CWF PAYMENT AL RAJHI BANKING AND INV T CORP BR 161 JEDDAH EX Rate : SAR 1.0000000 AL RAJHI BANKING AND INV,609697,Transfer,24/12/2024,,"-4,822.28",8:23,24/12/2024,"31,314,804.25"
TT CPMN0JON1IRNN,"CHARGES SAR 130.00 835371Y011H1 TOTAL VAT SAR19,5 ON CHARGE AMOUNT SAR130,",609619,Charges,24/12/2024,,-149.5,8:23,24/12/2024,"31,319,626.53"
TT CPMN0JON1IRNN,STC BAHRAIN BSC 835371Y011H1 EX Rate : SAR 3.7550000 AHLI UNITED BANK BSC TRF TO:BAHRAIN,609619,Transfer,24/12/2024,,"-48,083.64",8:23,24/12/2024,"31,319,776.03"
LP CPMN2YQ1UIRN,"CHARGES SAR 7.00 401371Y02270 T CORP BR 161 JEDDAH TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",609620,Charges,24/12/2024,,-8.05,8:23,24/12/2024,"31,367,859.67"
LP CPMN2YQ1UIRN,ENGINEERING SCIENCE INSTITUTE 401371Y02270 AL RAJHI BANKING AND INV T CORP BR 161 JEDDAH EX Rate : SAR 1.0000000 AL RAJHI BANKING AND INV T CORP,609620,Transfer,24/12/2024,,"-31,625.00",8:23,24/12/2024,"31,367,867.72"
LP CPMN2YQ1TIRN,"CHARGES SAR 7.00 197671Y012WD ALINMA BANK TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",609608,Charges,24/12/2024,,-8.05,8:23,24/12/2024,"31,399,492.72"
LP CPMN2YQ1TIRN,مؤسسة تشكيل الهواء للمقاوﻻت 197671Y012WD ALINMA BANK ALINMA BANK EX Rate : SAR 1.0000000 ALINMA BANK TRF TO:SAUDI ARABIA,609608,Transfer,24/12/2024,,"-57,261.61",8:23,24/12/2024,"31,399,500.77"
TT CPMN0JON0IRNN,"CHARGES SAR 130.00 625671Y022U7 TOTAL VAT SAR19,5 ON CHARGE AMOUNT SAR130,",609615,Charges,24/12/2024,,-149.5,8:23,24/12/2024,"31,456,762.38"
TT CPMN0JON0IRNN,COMMS COMPASS DWC LLC 625671Y022U7 MARKETING ADVISORY 2024-04 EX Rate : SAR 1.0261000 ABU DHABI ISLAMIC BANK TRF TO:UNITED ARAB EMIRA TES,609615,Transfer,24/12/2024,,"-73,000.00",8:23,24/12/2024,"31,456,911.88"
LP CPMN2YQ1SIRN,"CHARGES SAR 7.00 217171Y01Y3H EMIRATES BANK INTERNATIO NAL TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",609628,Charges,24/12/2024,,-8.05,8:23,24/12/2024,"31,529,911.88"
LP CPMN2YQ1SIRN,PRICEWATERHOUSECOOPERS PUBLIC 217171Y01Y3H EMIRATES NBD BANK PJSC EMIRATES BANK INTERNATIO NAL EX Rate : SAR 1.0000000 EMIRATES NBD BANK PJSC TRF TO:SAUDI ARABIA,609628,Transfer,24/12/2024,,"-92,000.00",8:23,24/12/2024,"31,529,919.93"
588171Y01Z3O,HORIZONS EXPERTS FOR 822-087037-001,609698,Transfer,24/12/2024,,"-264,022.75",8:23,24/12/2024,"31,621,919.93"
LP CPMN2YQ1RIRN,"CHARGES SAR 7.00 633171Y00URJ KING ABDUL AZIZ ST ALHOB AR TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",609603,Charges,24/12/2024,,-8.05,8:23,24/12/2024,"31,885,942.68"
LP CPMN2YQ1RIRN,HUAWEI TECH. INVESTMENT SAUDI ARABI 633171Y00URJ /RFB/ITC INVOICE PAYMENT ARAB NATIONAL BANK KING ABDUL AZIZ ST ALHOB AR EX Rate : SAR 1.0000000 ARAB NATIONAL BANK,609603,Transfer,24/12/2024,,"-656,435.68",8:23,24/12/2024,"31,885,950.73"
LP CPMN2YQ1QIRN,"CHARGES SAR 7.00 797771Y00WPT KING ABDUL AZIZ ST ALHOB AR TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",609599,Charges,24/12/2024,,-8.05,8:23,24/12/2024,"32,542,386.41"
LP CPMN2YQ1QIRN,HUAWEI TECH. INVESTMENT SAUDI ARABI 797771Y00WPT /RFB/ITC INVOICE PAYMENT ARAB NATIONAL BANK KING ABDUL AZIZ ST ALHOB AR EX Rate : SAR 1.0000000 ARAB NATIONAL BANK,609599,Transfer,24/12/2024,,"-5,000,000.00",8:23,24/12/2024,"32,542,394.46"
LP CPMN2YQ1PIRN,"CHARGES SAR 7.00 762771Y00CGB KING ABDUL AZIZ ST ALHOB AR TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",609601,Charges,24/12/2024,,-8.05,8:23,24/12/2024,"37,542,394.46"
LP CPMN2YQ1PIRN,HUAWEI TECH. INVESTMENT SAUDI ARABI 762771Y00CGB /RFB/ITC INVOICE PAYMENT ARAB NATIONAL BANK KING ABDUL AZIZ ST ALHOB AR EX Rate : SAR 1.0000000 ARAB NATIONAL BANK,609601,Transfer,24/12/2024,,"-5,000,000.00",8:23,24/12/2024,"37,542,402.51"
LP CPMN2YQ1OIRN,"CHARGES SAR 7.00 667471Y00I6D KING ABDUL AZIZ ST ALHOB AR TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",609597,Charges,24/12/2024,,-8.05,8:23,24/12/2024,"42,542,402.51"
LP CPMN2YQ1OIRN,HUAWEI TECH. INVESTMENT SAUDI ARABI 667471Y00I6D /RFB/ITC INVOICE PAYMENT ARAB NATIONAL BANK KING ABDUL AZIZ ST ALHOB AR EX Rate : SAR 1.0000000 ARAB NATIONAL BANK,609597,Transfer,24/12/2024,,"-5,000,000.00",8:23,24/12/2024,"42,542,410.56"
9.8449E+15,BADER BADER 822-043097-001,609643,Transfer,24/12/2024,,"-2,069.10",8:20,24/12/2024,"47,542,410.56"
LP CPMC3WIOKIRC,"CHARGES SAR 7.00 9728508435890001 THE NATIONAL COMMERCIAL BANK TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",609655,Charges,24/12/2024,,-8.05,8:20,24/12/2024,"47,544,479.66"
LP CPMC3WIOKIRC,MAHAMID HUSSAIN MOHAMMED 9728508435890001 NATIONAL COMMERCIAL BANK THE NATIONAL COMMERCIAL BANK EX Rate : SAR 1.0000000 NATIONAL COMMERCIAL BANK TRF TO:SAUDI ARABIA,609655,Transfer,24/12/2024,,-500,8:20,24/12/2024,"47,544,487.71"
9.72979E+15,MEETHAL ABDUL 017-244906-150,609629,Transfer,24/12/2024,,-250,8:20,24/12/2024,"47,544,987.71"
LP CPMC3WIOJIRC,"CHARGES SAR 7.00 9609128435890001 T CORP BR 161 JEDDAH TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",609680,Charges,24/12/2024,,-8.05,8:20,24/12/2024,"47,545,237.71"
LP CPMC3WIOJIRC,TURKI ALZAHRANI 9609128435890001 AL RAJHI BANKING AND INV T CORP BR 161 JEDDAH EX Rate : SAR 1.0000000 AL RAJHI BANKING AND INV T CORP,609680,Transfer,24/12/2024,,"-5,600.00",8:20,24/12/2024,"47,545,245.76"
9.3051E+15,ALRUFAIDI ABDULLAH 827-000340-001,609632,Transfer,24/12/2024,,"-9,000.00",8:20,24/12/2024,"47,550,845.76"
LP CPMC3WIOIIRC,"CHARGES SAR 7.00 8731118435890001 DOLLAR CLEARING A/C JEDD AH TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",609663,Charges,24/12/2024,,-8.05,8:20,24/12/2024,"47,559,845.76"
LP CPMC3WIOIIRC,MOHAMMAD ZUBAIR ABDUL GHANI 8731118435890001 BANK AL-JAZIRA DOLLAR CLEARING A/C JEDD AH EX Rate : SAR 1.0000000 BANK AL-JAZIRA TRF TO:SAUDI ARABIA,609663,Transfer,24/12/2024,,-458,8:20,24/12/2024,"47,559,853.81"
8.67331E+15,SAADEH FADI 003-599032-001,609651,Transfer,24/12/2024,,"-1,580.00",8:20,24/12/2024,"47,560,311.81"
LP CPMC3WIOHIRC,"CHARGES SAR 7.00 8545108435890001 THE NATIONAL COMMERCIAL BANK TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",609648,Charges,24/12/2024,,-8.05,8:20,24/12/2024,"47,561,891.81"
LP CPMC3WIOHIRC,EMAD ALMANADILI 8545108435890001 NATIONAL COMMERCIAL BANK THE NATIONAL COMMERCIAL BANK EX Rate : SAR 1.0000000 NATIONAL COMMERCIAL BANK TRF TO:SAUDI ARABIA,609648,Transfer,24/12/2024,,"-1,500.00",8:20,24/12/2024,"47,561,899.86"
LP CPMC3WIOGIRC,"CHARGES SAR 7.00 8366408435890001 ALINMA BANK TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",609653,Charges,24/12/2024,,-8.05,8:20,24/12/2024,"47,563,399.86"
LP CPMC3WIOGIRC,GHALIA ALDOSARI 8366408435890001 ALINMA BANK ALINMA BANK EX Rate : SAR 1.0000000 ALINMA BANK TRF TO:SAUDI ARABIA,609653,Transfer,24/12/2024,,"-2,000.00",8:20,24/12/2024,"47,563,407.91"
LP CPMC3WIOFIRC,"CHARGES SAR 7.00 8368597435890001 CORP OPS DIV RIYADH TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",609640,Charges,24/12/2024,,-8.05,8:20,24/12/2024,"47,565,407.91"
LP CPMC3WIOFIRC,AMJAD KURDI 8368597435890001 BANQUE SAUDI FRANSI CORP OPS DIV RIYADH EX Rate : SAR 1.0000000 BANQUE SAUDI FRANSI TRF TO:SAUDI ARABIA,609640,Transfer,24/12/2024,,"-2,421.00",8:20,24/12/2024,"47,565,415.96"
LP CPMC3WIOEIRC,"CHARGES SAR 7.00 8115397435890001 THE NATIONAL COMMERCIAL BANK TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",609636,Charges,24/12/2024,,-8.05,8:20,24/12/2024,"47,567,836.96"
LP CPMC3WIOEIRC,ABDULROUF ALKHUDIRI 8115397435890001 NATIONAL COMMERCIAL BANK THE NATIONAL COMMERCIAL BANK EX Rate : SAR 1.0000000 NATIONAL COMMERCIAL BANK TRF TO:SAUDI ARABIA,609636,Transfer,24/12/2024,,"-1,293.75",8:20,24/12/2024,"47,567,845.01"
LP CPMC3WIODIRC,"CHARGES SAR 7.00 8082297435890001 T CORP BR 161 JEDDAH TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",609634,Charges,24/12/2024,,-8.05,8:20,24/12/2024,"47,569,138.76"
LP CPMC3WIODIRC,ABDULRAHMAN AL MUTLAQAH 8082297435890001 AL RAJHI BANKING AND INV T CORP BR 161 JEDDAH EX Rate : SAR 1.0000000 AL RAJHI BANKING AND INV T CORP,609634,Transfer,24/12/2024,,"-10,000.00",8:20,24/12/2024,"47,569,146.81"
7.7342E+15,MANDURAH ABDULLAH 181-043597-001,609633,Transfer,24/12/2024,,"-3,200.00",8:20,24/12/2024,"47,579,146.81"
LP CPMC3WIOCIRC,"CHARGES SAR 7.00 7637118435890001 THE NATIONAL COMMERCIAL BANK TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",609664,Charges,24/12/2024,,-8.05,8:20,24/12/2024,"47,582,346.81"
LP CPMC3WIOCIRC,MOHAMMED A ALREHAILI 7637118435890001 NATIONAL COMMERCIAL BANK THE NATIONAL COMMERCIAL BANK EX Rate : SAR 1.0000000 NATIONAL COMMERCIAL BANK TRF TO:SAUDI ARABIA,609664,Transfer,24/12/2024,,"-4,901.00",8:20,24/12/2024,"47,582,354.86"
LP CPMC3WIOBIRC,"CHARGES SAR 7.00 6477208435890001 THE NATIONAL COMMERCIAL BANK TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",609650,Charges,24/12/2024,,-8.05,8:20,24/12/2024,"47,587,255.86"
LP CPMC3WIOBIRC,EUTEQUIANO JR GALEDO 6477208435890001 NATIONAL COMMERCIAL BANK THE NATIONAL COMMERCIAL BANK EX Rate : SAR 1.0000000 NATIONAL COMMERCIAL BANK TRF TO:SAUDI ARABIA,609650,Transfer,24/12/2024,,"-3,423.00",8:20,24/12/2024,"47,587,263.91"
6.37313E+15,THAMER ALI AHMED ALJOFI 154-088736-150,609679,Transfer,24/12/2024,,"-21,000.00",8:20,24/12/2024,"47,590,686.91"
6.2826E+15,AKHTAR ALI 003-298700-150,609639,Transfer,24/12/2024,,"-15,955.00",8:20,24/12/2024,"47,611,686.91"
6.05922E+15,ALASEERI MOHAMMED 817-006489-001,609666,Transfer,24/12/2024,,"-11,685.00",8:20,24/12/2024,"47,627,641.91"
5.92171E+15,AHMED MAJID 042-139592-060,609657,Transfer,24/12/2024,,"-2,761.00",8:20,24/12/2024,"47,639,326.91"
5.70011E+15,ACHTANI DHIREN 154-235980-001,609647,Transfer,24/12/2024,,"-22,142.00",8:20,24/12/2024,"47,642,087.91"
LP CPMC3WIOAIRC,"CHARGES SAR 7.00 5694797435890001 T CORP BR 161 JEDDAH TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",609642,Charges,24/12/2024,,-8.05,8:20,24/12/2024,"47,664,229.91"
LP CPMC3WIOAIRC,AZMATH MOHAMMED 5694797435890001 AL RAJHI BANKING AND INV T CORP BR 161 JEDDAH EX Rate : SAR 1.0000000 AL RAJHI BANKING AND INV T CORP,609642,Transfer,24/12/2024,,"-6,635.50",8:20,24/12/2024,"47,664,237.96"
5.14523E+15,ALSALKHADI YAHYA 010-134252-150,609681,Transfer,24/12/2024,,"-1,500.00",8:20,24/12/2024,"47,670,873.46"
LP CPMC3WIO9IRC,"CHARGES SAR 7.00 5078318435890001 ALINMA BANK TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",609667,Charges,24/12/2024,,-8.05,8:20,24/12/2024,"47,672,373.46"
LP CPMC3WIO9IRC,MOHD HAMDAN 5078318435890001 ALINMA BANK ALINMA BANK EX Rate : SAR 1.0000000 ALINMA BANK TRF TO:SAUDI ARABIA,609667,Transfer,24/12/2024,,-250,8:20,24/12/2024,"47,672,381.51"
4.74482E+15,ALNJJAR SAED 155-175151-001,609674,Transfer,24/12/2024,,"-20,000.00",8:20,24/12/2024,"47,672,631.51"
LP CPMC3WIO8IRC,"CHARGES SAR 7.00 4291987435890001 ALINMA BANK TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",609630,Charges,24/12/2024,,-8.05,8:20,24/12/2024,"47,692,631.51"
LP CPMC3WIO8IRC,ABDULKAREEM AL JAMEA 4291987435890001 ALINMA BANK ALINMA BANK EX Rate : SAR 1.0000000 ALINMA BANK TRF TO:SAUDI ARABIA,609630,Transfer,24/12/2024,,"-3,600.00",8:20,24/12/2024,"47,692,639.56"
LP CPMC3WIO7IRC,"CHARGES SAR 7.00 4234008435890001 BSC RIYADH TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",609646,Charges,24/12/2024,,-8.05,8:20,24/12/2024,"47,696,239.56"
LP CPMC3WIO7IRC,DEMAH ALGHAMDI 4234008435890001 GULF INTERNATIONAL BANK BSC RIYADH EX Rate : SAR 1.0000000 GULF INTERNATIONAL BANK BSC,609646,Transfer,24/12/2024,,"-5,500.00",8:20,24/12/2024,"47,696,247.61"
4.20981E+15,MOHAMED ALY MOHAMED 181-262510-001,609660,Transfer,24/12/2024,,"-3,047.79",8:20,24/12/2024,"47,701,747.61"
LP CPMC3WIO6IRC,"CHARGES SAR 7.00 4056718435890001 THE NATIONAL COMMERCIAL BANK TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",609673,Charges,24/12/2024,,-8.05,8:20,24/12/2024,"47,704,795.40"
LP CPMC3WIO6IRC,RAAD ALRABIGHI 4056718435890001 NATIONAL COMMERCIAL BANK THE NATIONAL COMMERCIAL BANK EX Rate : SAR 1.0000000 NATIONAL COMMERCIAL BANK TRF TO:SAUDI ARABIA,609673,Transfer,24/12/2024,,-518,8:20,24/12/2024,"47,704,803.45"
LP CPMC3WIO5IRC,"CHARGES SAR 7.00 3908618435890001 T CORP BR 161 JEDDAH TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",609672,Charges,24/12/2024,,-8.05,8:20,24/12/2024,"47,705,321.45"
LP CPMC3WIO5IRC,OSAMA ALMOMANI 3908618435890001 AL RAJHI BANKING AND INV T CORP BR 161 JEDDAH EX Rate : SAR 1.0000000 AL RAJHI BANKING AND INV T CORP,609672,Transfer,24/12/2024,,"-20,000.00",8:20,24/12/2024,"47,705,329.50"
3.7505E+15,ALSHARIF AHMAD 018-069328-001,609637,Transfer,24/12/2024,,-784,8:20,24/12/2024,"47,725,329.50"
LP CPMC3WIO4IRC,"CHARGES SAR 7.00 3683808435890001 THE NATIONAL COMMERCIAL BANK TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",609659,Charges,24/12/2024,,-8.05,8:20,24/12/2024,"47,726,113.50"
LP CPMC3WIO4IRC,MAZIN IBRAHIM 3683808435890001 NATIONAL COMMERCIAL BANK THE NATIONAL COMMERCIAL BANK EX Rate : SAR 1.0000000 NATIONAL COMMERCIAL BANK TRF TO:SAUDI ARABIA,609659,Transfer,24/12/2024,,"-2,016.00",8:20,24/12/2024,"47,726,121.55"
LP CPMC3WIO3IRC,"CHARGES SAR 7.00 3675997435890001 HEAD OFFICE RIYADH TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",609645,Charges,24/12/2024,,-8.05,8:20,24/12/2024,"47,728,137.55"
LP CPMC3WIO3IRC,BASSAM ALANZI 3675997435890001 RIYAD BANK HEAD OFFICE RIYADH EX Rate : SAR 1.0000000 RIYAD BANK TRF TO:SAUDI ARABIA,609645,Transfer,24/12/2024,,"-3,105.00",8:20,24/12/2024,"47,728,145.60"
LP CPMC3WIO2IRC,"CHARGES SAR 7.00 3666518435890001 CORP OPS DIV RIYADH TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",609670,Charges,24/12/2024,,-8.05,8:20,24/12/2024,"47,731,250.60"
LP CPMC3WIO2IRC,NAWEED HUSSAIN 3666518435890001 BANQUE SAUDI FRANSI CORP OPS DIV RIYADH EX Rate : SAR 1.0000000 BANQUE SAUDI FRANSI TRF TO:SAUDI ARABIA,609670,Transfer,24/12/2024,,-250,8:20,24/12/2024,"47,731,258.65"
3.65262E+15,ASFOUR OMAR 004-680880-001,609671,Transfer,24/12/2024,,"-10,000.00",8:20,24/12/2024,"47,731,508.65"
3.631E+15,ALAMRI BANDAR 353-324684-001,609644,Transfer,24/12/2024,,"-13,601.00",8:20,24/12/2024,"47,741,508.65"
LP CPMC3WIO1IRC,"CHARGES SAR 7.00 3577708435890001 ALINMA BANK TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",609658,Charges,24/12/2024,,-8.05,8:20,24/12/2024,"47,755,109.65"
LP CPMC3WIO1IRC,MASHAEL ALMOHSEN 3577708435890001 ALINMA BANK ALINMA BANK EX Rate : SAR 1.0000000 ALINMA BANK TRF TO:SAUDI ARABIA,609658,Transfer,24/12/2024,,"-7,000.00",8:20,24/12/2024,"47,755,117.70"
LP CPMC3WIO0IRC,"CHARGES SAR 7.00 3166497435890001 THE NATIONAL COMMERCIAL BANK TOTAL VAT SAR1,05 ON CHARGE AMOUNT SAR7,",609638,Charges,24/12/2024,,-8.05,8:20,24/12/2024,"47,762,117.70"
